account length;location code;user id;credit card info save;push status;add to wishlist;desktop sessions;app sessions;desktop transactions;total product detail views;session duration;promotion clicks;avg order value;sale product views;discount rate per visited products;product detail view per app session;app transactions;add to cart per session;customer service calls;churn
100;415;3642166;no;yes;33;219;37;13;104;155;144;99;117;4,46;12,1;4;3,27;1;0
155;408;4144741;no;yes;30;129;22;16;86;188;91;254,4;85;11,45;6,8;6;1,84;1;0
113;510;4039719;no;no;0;129;22;19;100;227;67;178,1;135;8,01;9,2;4;2,48;2;1
123;415;3718452;no;no;0;172;29;14;92;163;76;250,3;101;11,26;8,7;4;2,35;1;0
145;408;3926239;no;no;0;199;34;11;124;126;86;289,2;135;13,01;7,6;3;2,05;1;0
42;415;4105250;no;no;0;185;31;17;98;201;93;279,2;91;12,56;8,8;3;2,38;2;0
125;510;3361574;no;no;0;169;29;15;99;176;107;243,3;92;10,95;10,9;7;2,94;0;0
131;415;4068324;no;yes;30;174;30;17;118;205;81;218,2;90;9,82;6,7;3;1,81;1;0
107;415;4117110;no;no;0;230;39;22;65;257;80;107,3;88;4,83;8,5;3;2,3;1;0
48;408;3419907;no;no;0;198;34;17;73;203;115;146,4;73;6,59;5,1;5;1,38;1;0
76;510;4008952;no;no;0;186;32;18;96;212;100;230,6;100;10,38;8;4;2,16;0;0
128;415;3339266;no;no;0;149;25;21;105;243;106;255,2;114;11,48;6,8;2;1,84;1;0
73;415;4194894;no;no;0;157;27;23;109;269;83;181,5;91;8,17;10;8;2,7;0;0
52;415;3649904;no;no;0;155;26;11;110;133;104;176,1;84;7,92;7;4;1,89;4;1
126;415;3943048;yes;yes;26;129;22;15;123;177;114;154,5;102;6,95;9,6;7;2,59;1;0
124;415;3526265;no;no;0;189;32;15;77;182;123;218,2;127;9,82;6,1;6;1,65;1;0
137;408;3573187;no;no;0;209;36;19;120;225;100;221,6;130;9,97;11,1;5;3;0;0
71;510;3738483;no;no;0;238;40;24;82;279;94;193,1;134;8,69;11,8;10;3,19;0;1
139;415;3759930;no;no;0;211;36;18;103;207;108;193,9;70;8,73;5,6;4;1,51;0;0
107;510;3526282;no;yes;30;199;34;18;87;207;90;159,8;76;7,19;12,6;4;3,4;3;0
147;408;3962945;no;no;0;213;36;17;79;204;91;156,2;113;7,03;10,2;2;2,75;1;0
116;510;4123527;no;no;0;137;23;10;126;120;94;130,3;64;5,86;12,4;2;3,35;3;0
60;510;3284231;no;yes;31;192;33;23;75;268;135;200,5;62;9,02;12,8;3;3,46;2;0
38;510;4139055;no;no;0;149;25;4;92;49;78;163,3;93;7,35;13,9;11;3,75;0;0
63;408;3638755;no;no;0;117;20;21;118;250;90;162,2;84;7,3;11,1;4;3;3;0
94;415;3888891;no;no;0;108;18;21;79;242;152;252,1;92;11,34;10,4;3;2,81;3;0
131;415;3601776;no;no;0;113;19;17;133;199;116;142,7;105;6,42;10,1;5;2,73;0;0
158;510;4113578;no;no;0;176;30;16;105;188;88;188,3;98;8,47;11;6;2,97;1;0
139;510;3997268;no;no;0;237;40;14;109;170;107;212,3;118;9,55;11,1;2;3;1;1
77;415;3501532;no;no;0;169;29;16;102;185;144;234,3;89;10,54;2;7;0,54;1;0
140;415;3592197;no;no;0;130;22;21;79;246;99;172,1;124;7,74;9,4;10;2,54;3;0
72;408;4079290;no;no;0;177;30;16;97;185;105;174,1;94;7,83;8;6;2,16;1;0
52;510;3586672;no;yes;20;133;23;16;63;184;123;272,9;107;12,28;13,5;2;3,65;1;0
103;510;3934621;no;no;0;168;29;18;121;213;123;208,2;73;9,37;13;3;3,51;5;0
74;415;3367357;no;yes;32;175;30;26;107;311;115;234,7;92;10,56;9;4;2,43;1;0
124;415;3511466;no;no;0;150;26;22;101;256;112;136,7;62;6,15;12,5;4;3,38;2;0
85;510;3946668;no;yes;21;283;48;20;110;240;108;149,5;80;6,73;6,3;1;1,7;5;0
113;408;4032673;no;yes;20;158;27;14;83;162;56;271,5;100;12,22;8,7;2;2,35;5;1
71;408;3551735;no;no;0;141;24;13;132;149;90;171,4;72;7,71;7;2;1,89;2;0
177;415;4167679;no;yes;27;230;39;17;106;196;78;215,4;108;9,69;10,4;2;2,81;1;0
49;415;3404972;yes;no;0;238;40;18;92;209;119;167,8;86;7,55;15,6;6;4,21;2;1
106;510;4174826;yes;no;0;204;35;14;84;169;61;164;102;7,38;13,3;3;3,59;3;1
60;510;4086676;no;no;0;221;38;15;106;179;48;202,7;90;9,12;7,4;3;2;1;0
43;408;4176683;no;no;0;177;30;12;93;143;60;314,1;144;14,13;12,7;2;3,43;4;0
66;510;3316270;no;no;0;118;20;21;133;248;99;214,4;122;9,65;5,3;5;1,43;1;0
125;415;4049754;no;no;0;164;28;22;73;256;85;192,9;95;8,68;15,7;4;4,24;0;0
114;510;3649425;no;yes;4;141;24;20;96;230;88;223,7;85;10,07;9,4;3;2,54;3;0
112;415;3396477;no;no;0;273;46;19;119;226;94;159,1;94;7,16;16,4;5;4,43;3;1
101;408;3622787;no;yes;16;119;20;19;112;228;97;180,1;111;8,1;8,2;5;2,21;2;0
70;415;4059233;no;no;0;8;1;12;100;136;83;156,6;89;7,05;12,1;1;3,27;0;0
59;408;4161845;no;no;0;160;27;14;96;167;123;138,6;106;6,24;10,2;4;2,75;0;0
59;408;3859657;no;no;0;150;26;16;70;186;98;212,5;128;9,56;12,1;2;3,27;1;0
124;415;4205652;no;yes;30;145;25;22;35;262;101;226,5;82;10,19;12;7;3,24;2;0
99;415;4151141;no;no;0;141;24;18;88;211;98;229,9;125;10,35;12,4;4;3,35;2;0
150;510;3345634;no;no;0;169;29;18;123;217;83;179,4;107;8,07;12,6;3;3,4;1;0
81;510;4034200;no;no;0;221;38;13;77;149;87;183,9;100;8,28;7,6;3;2,05;2;0
86;510;3577893;no;no;0;216;37;23;96;266;77;214;110;9,63;4,5;3;1,22;0;0
84;510;3692899;no;no;0;170;29;13;96;158;94;98,2;70;4,42;10,6;7;2,86;0;0
118;510;3811026;no;yes;35;256;44;22;119;258;91;215,5;130;9,7;11,7;1;3,16;1;0
89;415;3888722;no;no;0;180;31;25;128;300;92;185,3;120;8,34;7,6;3;2,05;1;0
93;415;4183135;no;no;0;266;45;11;120;130;84;165,8;63;7,46;13,1;6;3,54;3;0
85;415;3803974;no;no;0;97;16;16;97;194;95;171,7;88;7,73;9,7;3;2,62;2;0
160;408;3387232;no;no;0;83;14;17;116;195;95;159;54;7,15;10,9;9;2,94;0;0
28;415;3345223;no;no;0;168;29;14;87;162;92;192,4;112;8,66;10,1;3;2,73;3;0
73;408;3408323;no;no;0;286;49;15;109;178;67;214,2;152;9,64;10,7;14;2,89;1;1
156;408;3376851;no;no;0;174;30;16;95;187;128;258,2;105;11,62;12,9;5;3,48;3;0
33;415;3445973;yes;no;0;191;32;14;100;162;104;189,9;136;8,55;13;6;3,51;1;0
77;510;3352261;no;no;0;176;30;17;86;205;78;245,2;100;11,03;17,8;3;4,81;4;0
119;415;3431458;no;no;0;133;23;17;102;205;71;196,9;103;8,86;11,1;7;3;1;0
91;510;4154875;no;yes;27;205;35;12;96;136;93;210,5;82;9,47;6,6;2;1,78;3;0
102;510;3812726;no;no;0;242;41;20;88;233;89;188,5;121;8,48;6,2;6;1,67;3;0
86;415;3953852;no;yes;33;253;43;18;112;210;94;95;98;4,27;11,9;4;3,21;3;0
82;415;3587914;no;no;0;130;22;16;110;185;88;178,7;105;8,04;8,3;4;2,24;0;0
89;408;3326958;no;no;0;106;18;16;151;190;142;170,9;67;7,69;12,7;7;3,43;0;0
86;415;3551019;no;no;0;194;33;16;98;194;95;192;123;8,64;9,3;7;2,51;3;0
134;408;3829447;no;no;0;184;31;11;111;124;92;160,7;105;7,23;6,1;2;1,65;1;0
92;415;3868536;no;no;0;197;33;16;82;190;89;163,2;99;7,34;10,8;2;2,92;2;0
87;510;3633818;no;no;0;185;31;15;81;172;103;183,4;96;8,25;13,7;3;3,7;3;0
64;408;3606416;no;no;0;262;45;13;113;148;99;145,2;74;6,53;13,8;4;3,73;0;0
80;510;3328764;no;no;0;202;34;22;118;260;67;177,4;112;7,98;9,2;5;2,48;3;0
165;415;3984814;no;yes;39;167;28;15;113;173;94;192,6;113;8,67;9,5;4;2,57;3;0
153;415;4105963;no;yes;22;168;29;21;104;247;91;203,9;117;9,18;7,5;11;2,03;1;0
41;415;3996642;no;yes;30;192;33;16;109;193;86;149,4;93;6,72;11,1;4;3;1;0
108;415;3909986;no;no;0;240;41;20;78;230;109;217;83;9,76;5,2;1;1,4;2;0
104;415;3911793;no;yes;26;189;32;15;112;178;97;199,3;104;8,97;11,1;4;3;1;0
115;408;3525542;no;no;0;128;22;16;67;183;90;172,9;92;7,78;10,6;7;2,86;1;0
87;415;3868118;no;no;0;205;35;8;106;100;122;189,5;75;8,53;13,4;3;3,62;1;0
159;415;3949825;no;yes;23;154;26;18;93;217;88;161,3;91;7,26;12,6;3;3,4;2;0
119;510;3824952;no;no;0;155;26;16;129;194;87;180,9;145;8,14;13,4;3;3,62;2;0
69;415;3872698;no;no;0;154;26;16;109;194;105;256,1;114;11,52;14,1;6;3,81;1;0
87;408;4171360;yes;yes;36;171;29;16;138;186;102;227,6;97;10,24;10,8;3;2,92;1;0
93;510;4084836;no;no;0;328;56;13;106;152;89;303,5;114;13,66;8,7;3;2,35;1;1
154;415;3748329;yes;no;0;146;25;18;69;208;141;180,9;106;8,14;14,4;10;3,89;0;1
57;415;3638424;no;yes;37;201;34;24;76;280;122;154,2;110;6,94;11,8;1;3,19;1;0
130;510;4088910;no;no;0;139;24;21;72;246;112;207,2;121;9,32;11,4;9;3,08;5;0
151;415;3993840;no;no;0;119;20;24;128;278;65;194,8;61;8,77;13,2;10;3,56;2;0
162;408;3678692;no;no;0;218;37;24;87;279;71;250,7;65;11,28;10,4;4;2,81;2;1
60;415;3874504;no;no;0;145;25;18;133;209;92;328,5;112;14,78;14,6;2;3,94;1;0
81;510;3282647;no;no;0;204;35;25;89;290;69;212,9;71;9,58;8,7;3;2,35;3;0
132;415;3697903;no;no;0;240;41;15;115;180;91;133,4;122;6;8;6;2,16;3;0
86;408;3996852;no;no;0;84;14;20;121;240;96;158,6;108;7,14;6,7;8;1,81;1;0
136;408;3354888;no;no;0;270;46;19;106;229;101;257,5;106;11,59;10,1;8;2,73;1;1
121;415;3442260;no;yes;21;126;21;18;84;210;102;192,5;129;8,66;10,6;2;2,86;1;0
105;510;3494070;no;yes;15;88;15;15;125;176;142;269,9;85;12,15;9,7;1;2,62;2;0
105;415;3946505;no;yes;34;219;37;17;61;197;74;151,1;103;6,8;9,9;4;2,67;2;0
51;415;4193612;no;yes;26;237;40;22;61;263;97;181,1;91;8,15;11,2;8;3,02;1;0
64;408;3561952;no;no;0;124;21;16;117;193;108;162,9;84;7,33;6,4;5;1,73;3;0
80;510;4167866;yes;yes;30;184;31;14;132;168;109;212,8;114;9,58;10;10;2,7;0;0
56;415;3981759;no;no;0;223;38;24;133;277;89;101,8;94;4,58;13,6;4;3,67;4;0
120;415;3389950;no;no;0;149;25;16;98;194;88;248,9;119;11,2;11,1;5;3;1;0
103;510;4127278;no;no;0;207;35;15;125;180;113;220,6;95;9,93;12,2;4;3,29;3;0
164;510;3471263;no;yes;27;160;27;14;102;169;113;244,1;127;10,98;9,6;9;2,59;3;0
116;415;3865684;no;yes;27;205;35;18;118;209;91;212,9;67;9,58;7;2;1,89;2;0
121;408;3344354;no;no;0;213;36;10;79;121;116;244,4;102;11;7,5;4;2,03;1;0
55;415;3985970;yes;no;0;270;46;15;121;172;91;219;98;9,86;8,2;6;2,21;1;0
183;415;3303429;no;no;0;117;20;18;92;214;112;214,3;112;9,64;9,7;6;2,62;2;0
104;408;4184637;no;no;0;263;45;20;101;236;117;102;146;4,59;13;4;3,51;0;0
90;408;3937322;no;no;0;140;24;18;97;214;102;120;126;5,4;7,1;2;1,92;1;0
82;415;3535557;no;no;0;198;34;11;101;128;83;142,1;103;6,39;13,5;3;3,65;1;0
101;415;4115334;no;no;0;136;23;19;92;221;110;196,9;116;8,86;13,3;7;3,59;3;0
9;415;3988588;no;yes;16;89;15;15;87;179;108;228,7;96;10,29;11,5;3;3,11;2;0
97;415;3747285;no;no;0;215;37;21;58;242;91;279,8;105;12,59;12,1;9;3,27;0;0
94;408;3797215;no;no;0;269;46;16;104;194;144;257,6;61;11,59;8,9;2;2,4;3;1
127;510;3577875;no;yes;25;204;35;23;118;267;48;225,1;105;10,13;7,3;5;1,97;0;0
125;510;3939677;no;yes;34;268;46;19;112;222;108;117,6;102;5,29;10,3;3;2,78;0;0
140;415;3459598;no;no;0;159;27;23;104;270;106;220,4;116;9,92;10,3;4;2,78;1;0
90;415;3533203;no;no;0;114;19;11;122;128;154;253,1;109;11,39;10,1;5;2,73;2;0
67;415;3307486;no;no;0;139;24;18;65;209;109;232,4;82;10,46;9,2;3;2,48;2;0
113;415;3976425;no;no;0;186;32;20;55;237;105;148,1;83;6,66;12,2;6;3,29;1;0
121;510;3381815;no;yes;26;170;29;22;91;255;90;219,6;122;9,88;15,1;5;4,08;0;0
93;408;4065023;no;no;0;165;28;20;95;231;87;149,9;91;6,75;9,9;3;2,67;4;0
121;408;3682458;no;no;0;169;29;14;121;169;94;95,3;59;4,29;12,3;4;3,32;1;0
53;408;4008375;no;no;0;261;44;21;119;251;105;176;112;7,92;9,8;2;2,65;0;1
75;415;3878201;no;no;0;191;32;15;91;178;75;162,4;113;7,31;13,1;5;3,54;1;0
132;510;3464360;no;no;0;181;31;27;121;314;109;246,7;81;11,1;4,2;9;1,13;2;0
162;408;4128811;no;no;0;177;30;10;131;115;122;153,6;88;6,91;6,5;6;1,76;3;0
140;415;4133990;no;no;0;161;27;20;114;241;103;233,5;121;10,51;11,3;4;3,05;1;0
91;408;3452448;no;no;0;135;23;25;116;295;98;195,5;121;8,8;6,6;5;1,78;2;0
73;510;3944512;no;yes;28;198;34;12;107;139;123;199,1;139;8,96;8,8;1;2,38;2;0
95;408;4008538;yes;no;0;229;39;22;134;256;71;208;120;9,36;10,1;2;2,73;4;1
145;408;4128769;no;no;0;242;41;12;137;136;100;277,6;123;12,49;13,1;3;3,54;0;0
100;415;3901552;no;no;0;131;22;15;108;176;81;89,7;81;4,04;4,3;4;1,16;1;0
122;415;3892477;no;no;0;234;40;17;101;200;121;237,4;89;10,68;13,1;9;3,54;2;0
109;415;3894695;no;no;0;200;34;26;72;301;120;236;68;10,62;11,9;5;3,21;0;0
82;408;4068037;no;no;0;154;26;8;107;94;114;287,6;95;12,94;10,1;7;2,73;1;0
65;415;3829138;no;yes;23;224;38;16;106;190;100;222,8;75;10,03;9,8;4;2,65;0;0
52;510;4147942;no;no;0;148;25;15;83;182;79;155,6;104;7;8,3;6;2,24;3;0
136;415;3487071;no;yes;24;175;30;15;76;177;114;214,4;91;9,65;8,8;5;2,38;2;0
75;415;4042942;no;no;0;139;24;13;110;153;86;215,6;103;9,7;11,1;7;3;1;0
146;408;3483581;no;no;0;109;19;23;69;266;98;228,3;80;10,27;12,6;2;3,4;1;0
105;408;3276764;no;no;0;162;28;18;99;213;95;214,7;114;9,66;11,1;8;3;4;0
48;415;4052831;no;no;0;211;36;16;84;190;98;157,6;99;7,09;16,4;3;4,43;2;0
45;415;4164351;no;no;0;142;24;27;107;319;78;224,1;108;10,08;11,1;7;3;1;0
106;415;4193196;no;yes;37;224;38;20;104;235;99;140,1;90;6,3;10,6;5;2,86;2;0
33;510;4116211;no;no;0;183;31;20;65;232;96;149,2;82;6,71;7,5;2;2,03;2;0
68;408;3918369;no;no;0;220;37;12;97;141;144;205,7;101;9,26;10,8;4;2,92;2;0
106;408;4164464;no;no;0;194;33;20;66;238;82;176,4;107;7,94;12,9;3;3,48;0;0
141;415;3471814;no;no;0;192;33;13;111;157;87;175,8;82;7,91;11;6;2,97;0;0
98;408;3867337;no;no;0;236;40;16;122;189;110;153,6;104;6,91;13,3;4;3,59;0;0
94;510;3758505;no;yes;28;233;40;10;88;113;102;118;71;5,31;16,1;4;4,35;0;0
65;510;4075056;no;no;0;159;27;16;53;189;132;189,3;87;8,52;9,8;4;2,65;2;0
85;415;3678924;no;no;0;126;21;23;112;275;126;184,4;95;8,3;9,8;4;2,65;1;0
71;510;4195171;no;no;0;290;49;22;108;254;92;263,3;126;11,85;10,1;5;2,73;3;1
112;408;3967687;no;yes;30;61;10;14;113;166;96;132,8;99;5,98;13,3;7;3,59;0;0
110;415;3944548;no;no;0;148;25;16;95;194;98;206;106;9,27;6,9;6;1,86;0;0
111;415;3826438;no;no;0;247;42;18;108;216;89;179,6;99;8,08;12,7;3;3,43;2;0
74;408;4132194;no;no;0;298;51;17;112;201;100;214,7;88;9,66;9,7;4;2,62;2;1
105;510;3662622;no;no;0;119;20;16;82;185;111;157;74;7,07;10,9;4;2,94;2;0
40;408;4167591;no;no;0;243;41;20;82;233;97;154;86;6,93;9,6;7;2,59;0;0
128;408;3552634;yes;yes;18;222;38;14;89;161;109;218,8;102;9,85;13,6;2;3,67;0;1
123;408;4225350;no;no;0;236;40;23;135;274;88;227;77;10,22;10,1;6;2,73;2;1
122;510;3292388;no;no;0;144;25;18;87;212;74;169,3;87;7,62;9,5;4;2,57;0;0
114;408;3815273;no;yes;19;155;26;21;100;242;109;160;112;7,2;12,6;1;3,4;3;0
102;415;4216694;no;yes;25;137;23;15;100;177;83;188,2;93;8,47;10,2;6;2,75;2;0
126;415;3421702;no;no;0;104;18;11;93;127;107;329,3;66;14,82;14,4;1;3,89;0;0
150;415;3814029;no;no;0;137;23;18;112;209;81;161,1;78;7,25;12,2;2;3,29;4;1
60;408;3352967;no;no;0;290;49;22;101;256;115;242,8;76;10,93;11,7;4;3,16;2;1
123;408;4166594;no;no;0;261;44;14;85;169;103;178,3;91;8,02;13,3;5;3,59;3;0
138;510;3886026;yes;no;0;196;33;15;129;177;86;232,4;108;10,46;15,2;1;4,1;0;1
29;510;3671024;no;no;0;196;33;11;71;126;74;148,6;87;6,69;14,2;4;3,83;1;0
111;415;3867118;no;no;0;222;38;14;96;163;111;184,9;120;8,32;11,9;7;3,21;4;0
37;510;3462020;yes;no;0;173;29;16;119;183;86;226,4;100;10,19;9,8;1;2,65;0;1
111;408;3299067;no;no;0;250;42;21;109;242;106;231,8;78;10,43;11,6;4;3,13;0;1
81;510;3296144;no;no;0;155;26;18;84;216;91;229,8;82;10,34;13,7;3;3,7;1;0
46;510;3321502;no;no;0;90;15;23;108;276;77;146,5;111;6,59;12,7;2;3,43;1;0
69;510;3428320;no;yes;27;269;46;21;78;247;89;271,9;102;12,24;16,4;3;4,43;0;0
125;408;4115748;no;no;0;106;18;13;95;158;113;192,5;69;8,66;8,1;3;2,19;1;0
43;415;3819367;no;no;0;27;5;14;117;161;97;279,5;96;12,58;10,7;3;2,89;3;0
127;415;4001280;no;yes;27;140;24;19;59;223;111;257,9;73;11,61;3,8;10;1,03;1;0
94;510;3605794;no;no;0;245;42;15;112;180;91;262,9;105;11,83;9,7;6;2,62;1;0
46;408;3733538;no;no;0;197;33;18;85;206;74;216,6;112;9,75;11,2;5;3,02;3;0
73;408;3949942;no;yes;26;131;22;9;98;107;97;221,7;96;9,98;10,2;6;2,75;2;0
146;408;3803329;no;yes;23;150;25;20;96;240;124;293,5;135;13,21;7,4;4;2;2;0
93;415;3347618;no;no;0;240;41;21;70;252;99;168,6;112;7,59;10,9;10;2,94;1;0
52;408;3279289;no;yes;31;142;24;16;77;193;97;253,4;88;11,4;11;4;2,97;1;0
202;510;3512589;no;no;0;115;20;15;137;179;70;185,7;113;8,36;6;3;1,62;3;0
129;510;3686892;no;yes;31;193;33;19;99;225;87;197,6;91;8,89;10,3;8;2,78;2;0
94;415;3379303;no;no;0;206;35;19;49;225;115;256,7;74;11,55;13;1;3,51;1;0
100;415;3775258;no;no;0;160;27;19;138;221;92;150,4;120;6,77;11,2;2;3,02;0;0
43;415;3485767;no;no;0;200;34;25;108;288;80;180,6;103;8,13;11,3;7;3,05;1;0
130;415;3733549;no;no;0;213;36;18;105;206;108;163,4;93;7,35;8,9;3;2,4;0;0
124;415;4228344;no;no;0;178;30;20;102;235;120;239,7;119;10,79;10,9;1;2,94;3;0
92;510;4112958;yes;no;0;252;43;18;120;207;112;284,6;95;12,81;12;5;3,24;3;1
48;415;3842908;no;no;0;198;34;12;64;137;126;244,4;81;11;13,2;5;3,56;4;0
98;510;3476393;no;yes;29;111;19;19;105;218;101;248,1;108;11,16;6,6;3;1,78;2;0
100;415;3857148;no;no;0;97;16;18;86;210;133;146,4;106;6,59;12,5;3;3,38;1;1
79;415;4192767;no;no;0;157;27;10;109;122;87;189,1;103;8,51;11,3;5;3,05;3;0
164;415;3751746;no;no;0;123;21;14;78;170;85;165,9;78;7,47;12,7;2;3,43;1;0
105;415;3627870;no;no;0;194;33;16;108;183;124;293,7;72;13,22;10,8;5;2,92;1;0
89;408;4103725;yes;no;0;207;35;14;134;168;105;155,7;86;7,01;10,9;4;2,94;0;0
126;415;3871535;no;no;0;250;42;22;96;262;92;166,8;108;7,51;12,7;4;3,43;3;1
96;408;3292045;no;no;0;144;24;19;102;225;73;227,7;91;10,25;10;7;2,7;1;0
120;415;3416743;no;yes;33;300;51;14;83;163;84;146,7;88;6,6;11,6;5;3,13;0;0
212;415;3368343;no;no;0;226;38;26;127;305;83;181,2;132;8,15;12,6;4;3,4;2;1
72;415;3685758;no;no;0;138;23;12;106;144;94;273,7;110;12,32;9,6;6;2,59;2;0
155;415;3468362;yes;yes;26;212;36;12;121;139;123;146,7;89;6,6;11,1;3;3;1;0
89;415;3459690;no;no;0;90;15;15;80;180;81;145,7;120;6,56;9,5;4;2,57;2;0
126;408;3399798;yes;no;0;198;34;21;126;247;112;285,3;104;12,84;12,5;8;3,38;2;0
172;408;3595731;no;no;0;270;46;22;102;257;111;168,5;104;7,58;12;5;3,24;2;1
75;415;3732091;no;no;0;225;38;16;116;192;79;212,2;98;9,55;11,3;11;3,05;3;0
143;510;3673439;no;no;0;194;33;11;99;124;133;229,5;99;10,33;10,2;2;2,75;2;0
166;510;3671681;yes;no;0;48;8;22;89;264;95;235,2;97;10,58;13,2;3;3,56;0;1
132;415;4209973;no;no;0;190;32;15;105;182;116;279,8;105;12,59;13;2;3,51;1;0
94;408;3514025;yes;no;0;90;15;29;94;340;106;172,9;76;7,78;7,9;1;2,13;1;1
99;415;3935897;no;no;0;183;31;13;83;155;111;196;57;8,82;12,1;5;3,27;0;0
136;415;3847216;no;yes;35;206;35;25;86;299;119;214,2;104;9,64;6,9;4;1,86;1;0
119;415;3844595;no;no;0;232;39;23;82;267;97;211;118;9,49;7,4;10;2;1;0
115;510;3299667;yes;no;0;251;43;21;69;253;96;118,3;112;5,32;9,9;1;2,67;3;1
160;415;3475063;no;no;0;171;29;21;103;244;121;178,2;92;8,02;13;3;3,51;2;0
166;510;3458433;no;no;0;198;34;21;89;251;113;138,3;85;6,22;11,2;2;3,02;2;0
120;510;3397602;no;no;0;135;23;17;94;204;106;238,4;109;10,73;6,7;8;1,81;1;0
173;415;3321109;no;no;0;191;33;14;114;169;138;109,3;99;4,92;10,3;3;2,78;1;0
156;415;3433296;no;no;0;175;30;17;65;197;116;238,5;86;10,73;10,6;2;2,86;0;0
70;415;3662536;no;no;0;177;30;19;125;226;104;254,1;72;11,43;10,9;4;2,94;0;0
41;510;3552293;no;no;0;182;31;18;89;212;104;207,4;124;9,33;6,8;1;1,84;1;0
132;408;3509318;no;no;0;222;38;14;85;165;76;208,4;97;9,38;11,2;4;3,02;0;0
47;510;4185300;yes;no;0;48;8;15;120;179;123;152,6;96;6,87;13,3;7;3,59;0;1
160;510;3952626;no;no;0;122;21;8;97;89;97;150,7;92;6,78;10,3;5;2,78;1;0
180;415;4027372;no;no;0;144;24;16;121;189;111;174,9;82;7,87;8,8;5;2,38;3;0
93;415;3379710;no;no;0;165;28;18;68;210;86;229,4;104;10,32;7,8;4;2,11;2;0
109;415;3634967;no;no;0;194;33;13;58;149;115;282,5;105;12,71;13,1;1;3,54;2;0
80;510;4005389;no;no;0;101;17;22;121;263;110;137,7;74;6,2;7,3;5;1,97;0;0
54;415;4169162;no;yes;24;92;16;16;88;193;98;99,3;119;4,47;11,6;3;3,13;2;0
121;415;4146541;no;no;0;169;29;11;128;124;99;266,3;105;11,98;2,9;7;0,78;2;0
157;510;3926647;no;yes;29;219;37;18;102;206;109;192,4;117;8,66;15;5;4,05;1;0
170;510;3432465;no;yes;37;178;30;21;130;243;103;243;93;10,93;13;4;3,51;0;0
138;510;3389171;no;no;0;147;25;24;101;285;142;176;98;7,92;14;6;3,78;3;0
92;415;4054606;no;yes;31;172;29;23;116;266;91;228,2;90;10,27;11,8;5;3,19;1;0
126;415;3869711;no;no;0;191;32;13;143;150;72;191,4;87;8,61;13;3;3,51;1;0
41;415;3278495;no;no;0;232;39;28;74;327;88;226,5;119;10,19;10,9;2;2,94;3;1
167;415;4165660;no;no;0;169;29;15;124;173;108;216,5;64;9,74;12,4;4;3,35;4;1
91;510;3703032;no;no;0;124;21;27;107;319;125;237,6;78;10,69;7,3;4;1,97;2;0
127;510;3318462;no;no;0;96;16;15;117;177;68;162,2;127;7,3;9,7;4;2,62;3;0
88;408;4144037;no;yes;27;93;16;21;106;252;92;189;104;8,5;10,9;1;2,94;1;0
113;415;4152865;no;no;0;91;15;15;130;171;100;137,4;74;6,18;5,4;9;1,46;1;0
78;510;3622353;no;no;0;153;26;22;81;257;82;173,6;112;7,81;5,3;6;1,43;2;0
123;408;3295114;no;no;0;258;44;18;92;212;71;189,3;104;8,52;9,4;2;2,54;2;0
136;408;3511389;yes;yes;29;85;14;20;98;230;85;243,6;104;10,96;9;3;2,43;2;0
68;415;3753668;no;yes;34;160;27;16;72;185;119;208,3;101;9,37;6,1;10;1,65;1;0
132;415;3755414;no;yes;10;183;31;25;54;292;68;142,3;116;6,4;11,5;4;3,11;0;0
133;415;3607079;no;no;0;216;37;19;67;222;133;192;95;8,64;3,1;1;0,84;2;0
127;415;3449302;no;no;0;262;44;15;105;182;107;100,9;131;4,54;3,3;5;0,89;0;0
110;415;4181775;no;no;0;241;41;15;105;174;85;245,3;59;11,04;8,5;4;2,3;2;0
121;510;4012468;no;no;0;177;30;11;142;124;88;213,2;51;9,59;8,4;6;2,27;1;0
116;510;3464984;no;no;0;90;15;15;128;181;137;193,1;94;8,69;14;3;3,78;2;0
112;415;3512928;yes;yes;16;200;34;17;72;198;91;151,1;92;6,8;10,4;3;2,81;1;0
97;510;3657774;yes;no;0;145;25;25;103;294;93;239,8;120;10,79;11;2;2,97;4;1
43;510;3583691;no;no;0;160;27;10;99;120;149;173,9;126;7,83;6,8;3;1,84;2;0
110;415;3649059;no;no;0;152;26;12;106;138;126;233,5;112;10,51;11,2;8;3,02;3;0
67;408;3567208;no;no;0;176;30;20;120;236;138;152,5;104;6,86;10,6;4;2,86;1;0
166;408;3335551;no;no;0;152;26;10;95;121;105;198;126;8,91;9,8;5;2,65;0;0
129;408;3626528;no;no;0;161;27;19;122;221;95;224,7;104;10,11;9,6;3;2,59;1;0
103;510;3942560;yes;no;0;172;29;12;78;145;86;157,9;106;7,11;6,8;3;1,84;3;0
71;415;3673220;no;no;0;279;47;16;110;190;67;255,2;84;11,48;11,7;7;3,16;0;1
112;415;4185708;no;yes;27;213;36;19;121;226;101;189,8;99;8,54;11,1;3;3;4;0
8;415;4212245;no;yes;36;243;41;15;67;171;59;177,3;130;7,98;4,8;12;1,3;1;0
98;415;4062242;no;no;0;217;37;26;121;303;73;197,1;71;8,87;12,4;2;3,35;0;1
90;415;3476994;no;no;0;176;30;24;111;285;115;150,8;122;6,79;13;7;3,51;1;0
13;415;4137468;no;no;0;303;52;14;133;171;86;227,6;80;10,24;11,5;3;3,11;0;1
